TIME,start_port_id,end_port_id,user_id,gross_sales_amount_tax_excluded,payment_amount_tax_excluded,ride_duration_seconds
2023-01-31 16:00:00,9040092,9040274,CjSricFj0ugOWFH2rQw9eCd93Ey2,291,291,1130
2023-02-12 16:00:00,9040197,9040103,iLocp4GOVta8Ei5iNda82erY4wy1,291,291,1105
2023-02-12 15:00:00,9040102,9040288,lTwP0CN9k6Vi1Na8vvDb6NYc4zI2,291,291,1109
2023-02-12 16:00:00,9040006,9040274,f3VseY24JCdl6ZjHXsNudzkzvCu2,291,291,1139
2023-02-12 20:00:00,9040034,9040081,pgWW5jfeWfBKEOSLBt8Q,291,291,1134
2023-02-12 21:00:00,9040032,9040195,bJWWBIpnlIbNZBkAATa3aUIvjVi1,291,291,1134
2023-02-12 15:00:00,9040160,9040238,mvv6oCAGbiPws2qmsMxbemxsnGx2,291,291,1109
2023-01-16 22:00:00,9040114,9040131,OePyFEZipsUO8YQIUPfgA7aIZQP2,291,291,1087
2023-01-16 00:00:00,9040006,9040111,VS4wUblD6OOHmo1IincOq2h6v662,291,291,1094
2023-01-16 18:00:00,9040194,9040117,hnnKrxbNwcbSMJp7U5Jysh5fGt02,291,291,1101
2023-01-16 19:00:00,9040019,9040081,y4zMFO5ioBcOFyWnUCnKYBJ2xV33,291,291,1122
2023-01-17 09:00:00,9040259,9040047,8wqd4lb8caSLPoF6boqi9haOjUZ2,291,291,1134
2023-01-17 11:00:00,9040086,9040117,RQQnju3X9JZAQYq7AqJV,291,291,1111
2023-01-17 18:00:00,9040047,9040259,8wqd4lb8caSLPoF6boqi9haOjUZ2,291,291,1128
2023-01-18 19:00:00,9040119,9040117,0QjLauQlYNLcFlz6eqgp,291,291,1082
2023-01-18 13:00:00,9040140,9040267,YTIfXDEjtsa9pnkk56htyh5SqFZ2,291,291,1100
2023-01-18 01:00:00,9040218,9040196,NyYdQ6Fj4pRGqh205hIpXlHfCdK2,291,291,1096
2023-01-18 09:00:00,9040115,9040246,dPVi8b43JsS9TV9s87bQ7ZR6d2v1,291,291,1086
2023-01-18 04:00:00,9040007,9040060,264N5pYsbnRcLnRytTsCxOVN8TB2,291,291,1094
2023-02-01 00:00:00,9040118,9040175,R7bpv7cSoignWJbyWz0yflymaUL2,291,291,1102
2023-02-01 12:00:00,9040023,9040117,rsHWL9uPOld6TNrwBycsCbg4Q512,291,291,1120
2023-02-01 00:00:00,9040191,9004042,AnieHJn1JiO1JIUI7k673Uaovbw1,291,291,1089
2023-01-15 01:00:00,9040117,9040108,FuXuf5BqBscr7PssHjh6OGjadHo1,291,291,1111
2023-01-15 23:00:00,9040019,9040213,vOPzp9Nm3lVvVUJZ0B9wyE21JdB2,291,291,1083
2023-01-15 16:00:00,9040187,9040052,n7aZuP2aENM9vKRBDluBlVyOnis1,291,291,1099
2023-01-15 00:00:00,9040101,9040182,wNOXmWhoYHVV3uZf6EB1xx6ehSA2,291,291,1081
2023-01-15 16:00:00,9040187,9040052,f3VseY24JCdl6ZjHXsNudzkzvCu2,291,291,1089
2023-01-15 21:00:00,9040023,9040046,d2XDzUkEedsGqBQi6twi,291,291,1135
2023-01-15 11:00:00,9040108,9040024,ZA38G27Y0qWgUsR2cpphix3EWjw2,291,291,1128
2023-02-07 14:00:00,9040101,9040099,CIoRADgR0DVr9ihO5v8PJYF3X8G3,291,291,1092
2023-02-07 10:00:00,9040021,9040113,ooyXPvmX9bTeiYsKtMTfDWhxstC3,291,291,1107
2023-02-07 10:00:00,9040113,9040071,ooyXPvmX9bTeiYsKtMTfDWhxstC3,291,291,1083
2023-02-07 18:00:00,9040240,9040146,nWtbtu4AlFYlCqAgcyNv1x56wjO2,291,291,1096
2023-02-07 02:00:00,9040267,9040063,WZKmifC2EJWf7ZIo6TQPcQB9m5F3,291,291,1088
2023-02-07 00:00:00,9040032,9040105,sh9yhHOpCSC3Ojs3jAB3,291,291,1128
2023-02-07 09:00:00,9040259,9040048,8wqd4lb8caSLPoF6boqi9haOjUZ2,291,291,1110
2023-01-30 16:00:00,9040110,9040122,U3E6rQmoLFg13l46j2C7ioMkjWF2,291,291,1107
2023-01-30 00:00:00,9040060,9040171,x7qX8xDF3QTWqqrHBpnP1EK5YLH2,291,291,1104
2023-01-30 11:00:00,9040278,9040034,2O0VOo4WhDfX50pKSTrANMAE1Sj1,291,291,1124
2023-02-06 12:00:00,9040137,9040128,f4OS2KB2bZcraxv1ugN7,291,291,1125
2023-02-06 15:00:00,9040214,9040071,0Ai7Nc8xO2Tne8vBnch9yMMLSgv1,291,291,1114
2023-02-06 12:00:00,9040197,9040009,kQy6bfP2F7XiswPMGjUhjzl6umo1,291,291,1104
2023-02-06 09:00:00,9040259,9040047,8wqd4lb8caSLPoF6boqi9haOjUZ2,291,291,1104
2023-02-06 00:00:00,9040006,9040182,ZrFozTudX4m2BBVYlPbm,291,291,1104
2023-02-05 22:00:00,9040237,9040023,Z728MPxbYgfBYd01C1h03kb9xVJ2,291,291,1102
2023-02-05 19:00:00,9040192,9040235,W5faw9FOYrXjqrM6Cf8JhSBdrbW2,291,291,1090
2023-02-05 14:00:00,9040088,9040119,wB932gZhhjfNJoUwQ9wdwKQBzIF3,291,291,1081
2023-02-05 07:00:00,9040247,9040200,eZu9Dr4eASO9eb1FrguJ,291,291,1097
2023-02-05 23:00:00,9040194,9040148,U8wWXSuiILfF3aOivFajeO79DYA3,291,291,1131
2023-02-05 17:00:00,9040134,9040002,HdQYgPlHVhSFwllW440bVdpzY633,291,291,1130
2023-02-05 11:00:00,9040218,9040117,EZSezUVCCGdgSSzMdiAGzjJ88br2,291,291,1091
2023-01-20 04:00:00,9040052,9040213,DvnS7ls5T1ZMws72VVJG2FFwFLl2,291,291,1101
2023-01-19 23:00:00,9040104,9040165,46rbq9TVsVW4RpaHJz99xtZmFVt1,291,291,1107
2023-01-20 02:00:00,9040227,9040086,zd2WuLP18KNShYauEHNsqzpuA0y2,291,291,1090
2023-01-20 10:00:00,9040145,9040192,vU9PrOFfQmYkzfvjNuFITa5Evk12,291,291,1138
2023-01-19 23:00:00,9040101,9040273,uXg5DjEx0uh6Ptt20ifbPwoKgS43,291,291,1114
2023-02-08 13:00:00,9040287,9040182,yrRzf3DN0ga6AT7ZWzCudgs6sW43,291,291,1111
2023-02-08 21:00:00,9040108,9040269,s6LUw28ywaSCeZufmjG41RkcR9s2,291,291,1093
2023-02-08 08:00:00,9040165,9040024,9FR0myQdv5Zb70Vl6lEezdtLOg63,291,291,1138
2023-02-08 15:00:00,9040279,9040184,OJZmJmpEtvXPoYYBVcte3tElSOo1,291,291,1090
2023-02-03 01:00:00,9040113,9040121,eGkXsSisSRMwr48reCn0hlxcHZO2,291,291,1093
2023-02-03 16:00:00,9040032,9040212,fpVnzVszzOhq9vafOQEXcGPZcLv2,291,291,1104
2023-02-03 21:00:00,9040034,9040118,htFqvAZcMANXICPM0bOjO3ntgZo2,291,291,1104
2023-02-03 22:00:00,9040023,9040172,qJJ0oQrPqMfAllebXzndxOAYYqk1,291,291,1117
2023-02-11 23:00:00,9040009,9040030,xtzX9jUbz4RpxHU1jWpo2J7FDO72,291,291,1083
2023-02-11 18:00:00,9040195,9040032,ML18kapSVngJepECRmK9AaFtvoz1,291,291,1099
2023-02-11 00:00:00,9040096,9040256,U8uIxo6j1MVMGxYgNo7M,291,291,1085
2023-02-11 10:00:00,9040259,9040202,NJRsF5dFU3NbzVQJ2ZvyWr4psXk1,291,291,1106
2023-02-11 01:00:00,9040269,9040080,Lh76fU5hCsX72pgy45Nr2zGkJ573,291,291,1133
2023-02-11 11:00:00,9040058,9040035,sBfEI6Z0J6fMzGbj0cRg,291,291,1108
2023-02-11 00:00:00,9040268,9040177,wViujVMCJIZc2BB4jxr5pSF9yPw1,291,291,1128
2023-02-11 01:00:00,9040269,9040080,Z1GTHzmI42VvZNlIaUmD0PAAcTw2,291,291,1101
2023-02-11 11:00:00,9040058,9040035,uGPoXWdVAdMWksoHMWiU,291,291,1122
2023-02-11 21:00:00,9040032,9040266,MwMdp5TwwnlXmKpaxEqA,291,291,1127
2023-02-02 00:00:00,9040261,9040216,T1WrD36xNjMrenQtvZ9GT9KfnKM2,291,291,1098
2023-02-02 22:00:00,9040034,9040171,JksHFMCAvchLzYaqQfGYDjVO9z62,291,291,1082
2023-02-02 23:00:00,9040237,9040156,cuqHeFCtEj2BQ5LONdYj,291,291,1118
2023-02-02 20:00:00,9040021,9040061,bgLAK2O0PGQbonU7UnZ37Zt4JB42,291,291,1110
2023-01-19 05:00:00,9040117,9040027,nntMQp1eOMZ7LE4lUHnxYtF00FX2,291,291,1095
2023-01-19 22:00:00,9040135,9040135,Mby3TVI8bNO3yUZ99z3MDCmzGXB2,291,291,1090
2023-01-19 00:00:00,9040200,9040081,Bk5oOLnzNmXmNyrV9OPfdqNbc7k1,291,291,1122
2023-01-19 18:00:00,9040081,9040001,MnxowuPYrYQjtkKmNrZnCeyQKCJ2,291,291,1095
2023-01-19 01:00:00,9040126,9040207,XgruoDF7HOZTyHpqu4Mn0j9rCt22,291,291,1086
2023-02-04 12:00:00,9040119,9040273,NPW8iArpLjmnYJNXVAjt,305,305,1157
2023-02-04 12:00:00,9040231,9040160,DHpi0jBaARgHYuAenWdYSnFmTLq1,305,305,1175
2023-02-04 17:00:00,9040019,9040267,o3zZagFA6WV9OPBHyRppGeK1cTy1,305,305,1155
2023-02-04 12:00:00,9040231,9040160,JEFyAosOjyMDfUX03jOgQ8ChXs62,305,305,1174
2023-02-04 01:00:00,9040043,9040043,5l0xc01WZDhW5qRepVPCvho809k1,305,305,1195
2023-02-04 04:00:00,9040267,9040120,gX4eTMXcFxdMVl5lQeYRXmWUmt73,305,305,1192
2023-02-10 21:00:00,9040160,9040138,RFPsNu5mfAM4rUdVQPKM,305,305,1157
2023-02-10 21:00:00,9040279,9040081,bHhNRtBC4KOmATbiThgAKmgN9Ym1,305,305,1186
2023-02-13 00:00:00,9040269,9040288,qbJxzL5lalh97PEo3Y2fDtEMwqI3,305,305,1180
2023-02-13 18:00:00,9040235,9040253,bqEm84yz8WMZNMGg1ptlbjnTJth2,305,305,1184
2023-02-13 00:00:00,9040269,9040288,dhAsfdHUBIVtpGcoyMk6zYfaC0s1,305,305,1191
2023-02-09 22:00:00,9040036,9040196,HWgIAwBq15bjenh8PJYKGny5oGq2,305,305,1159
2023-02-09 10:00:00,9040038,9040009,58UOHtJvhcgPMKxhbSQH,305,305,1145
2023-02-09 21:00:00,9040185,9040007,B8L6AL8QDPNCbHfCaj9z,305,305,1164
2023-02-09 00:00:00,9004042,9040239,0vmPw4OHvvfQKWiGvdW8uzu5aio2,305,305,1174
2023-02-09 12:00:00,9040165,9040134,9PS0lgQe4jeDjCneCSlaQFceAWt2,305,305,1181
2023-02-09 01:00:00,9040269,9040119,xaUlpInY9Ue57cAgBrvA5xv6wjp1,305,305,1176
2023-02-09 02:00:00,9040006,9040123,OfEu8rtCAkhOdiprUciaFkjvxVp1,305,305,1174
2023-01-31 16:00:00,9040092,9040274,MvNcH2upuHacAbO5wUurpDIhhKk2,305,305,1157
2023-01-31 03:00:00,9040153,9040233,lkpKuSc6xOTv9rf5m4u7tzpKR1B2,305,305,1199
2023-02-12 16:00:00,9040006,9040274,n7aZuP2aENM9vKRBDluBlVyOnis1,305,305,1147
2023-02-12 11:00:00,9040266,9040189,fqWEJk69bnXHgAAm9VUdFvmZWxz1,305,305,1157
2023-02-12 20:00:00,9040022,9040280,0VPIIORFiDYtPE4jLXyup4W4SSr1,305,305,1170
2023-02-12 14:00:00,9040006,9040160,9hK5PaPE8IT7IyrGPlI0uLciU3a2,305,305,1156
2023-02-12 00:00:00,9040207,9040184,JOiQvOk8Eve14EPuK3uDZASxvim2,305,305,1174
2023-02-12 20:00:00,9040022,9040280,Zft340yDSZeAgPM0LwoX5jwmICt1,305,305,1161
2023-02-12 16:00:00,9040129,9040022,Fc5uNckdHRMZ6fowsPcNb6Mfptm2,305,305,1168
2023-02-12 02:00:00,9040119,9040139,0lmRfoQkZlcue1FvPSaeKXcibF42,305,305,1171
2023-02-12 13:00:00,9040134,9040107,wshukAZpxOYAAzsHEITrLsOp7Zr2,305,305,1195
2023-02-12 00:00:00,9040203,9040189,SlHi9YRdE6SMXlPLKAVXnBWyLn62,305,305,1157
2023-01-16 23:00:00,9040153,9040233,lkpKuSc6xOTv9rf5m4u7tzpKR1B2,305,305,1152
2023-01-16 19:00:00,9040019,9040081,hS3ZBdqmCkd6GXCV2SuDHWBfElT2,305,305,1146
2023-01-16 02:00:00,9040267,9040111,7ocDP1DAbEXLevbRsUtZZLqNJHG2,305,305,1177
2023-01-16 12:00:00,9040134,9040066,TmjCvavDUug7873W1YTzyomBtXI3,305,305,1200
2023-01-16 16:00:00,9040024,9040160,csmUQ3tmWqS25dwDjijLV4ZJpSt1,305,305,1168
2023-01-16 16:00:00,9040024,9040160,4RYuBJUxP6R4lOLI61KKBl4OPK22,305,305,1169
2023-01-17 22:00:00,9040218,9040247,7CctalQqefS8TDsgfFxSMaOdtHG3,305,305,1152
2023-01-17 21:00:00,9040001,9040171,49x9cslyLWMrx600YP4DWekU4lg1,305,305,1150
2023-01-17 17:00:00,9040053,9040271,avWLnJNeIVXzMjms3Iv86SEzSRN2,305,305,1184
2023-01-17 17:00:00,9040263,9040007,WPJtu8oW4Afs3iTlWbl6wV9kaR42,305,305,1182
2023-01-17 16:00:00,9040115,9040032,mrAMsQqTfYZrnvGxMclSzKKpfCp1,305,305,1187
2023-01-18 10:00:00,9040015,9040115,VfKBGnztPGWNbTdihhHT0kUzpx62,305,305,1155
2023-02-01 14:00:00,9040261,9040101,KEPSK1Rb4eb1ruJiUJiUKbXrxQs2,305,305,1151
2023-01-15 21:00:00,9040023,9040046,wsFAz9iEXLgrikKk5KTd69ZGZ873,305,305,1176
2023-01-15 12:00:00,9040195,9040081,oCQCAHmyWbX6CnJko5lCGW3jV4Y2,305,305,1178
2023-01-15 20:00:00,9040024,9040206,J8fazwSqDFQhl2Yf3a4i53aJNB52,305,305,1156
2023-01-15 17:00:00,9040172,9040101,LX3LJwafiXY1pJieKHLjVIRRryl1,305,305,1175
2023-01-15 15:00:00,9040064,9040047,lPwzIUw3aaYs20rQaP1zxI1NxtP2,305,305,1161
2023-02-07 13:00:00,9040019,9040009,fpsSn5UAz1TC8cQOunayX13TJ9V2,305,305,1144
2023-02-07 21:00:00,9040193,9040193,LPP9xKvxB6Nh5m5hcKeVqqNMxKN2,305,305,1197
2023-02-07 21:00:00,9040193,9040193,gJdwUKdMPRWQ56thIDvLe86vEJk2,305,305,1180
2023-02-07 19:00:00,9040122,9040111,aBAAwBaqXjZO26q78QJ6KKG6y6g1,305,305,1145
2023-01-30 01:00:00,9040095,9040063,qfVDYsCLiGaF2isASZ4X4rHYupp1,305,305,1166
2023-01-30 16:00:00,9040122,9004042,IXK3uNfuR2fGvdImQNhn79vHcgl1,305,305,1192
2023-01-30 19:00:00,9040119,9040117,mug4r94FyqSugC1KQ7a90OgYHlF2,305,305,1175
2023-01-30 16:00:00,9040236,9040001,AzjAzIZfe5OSgHqfTMG1hz745ew2,305,305,1200
2023-01-30 03:00:00,9040267,9040063,ipdI4XjIhGehzRE4ky7VlQldbjZ2,305,305,1196
2023-01-30 17:00:00,9040275,9040123,6FOaMC8t60cDITiXsLeV2dbzBmB2,305,305,1192
2023-01-30 14:00:00,9040007,9040270,xJts6MLwruMQlp99eFE8yb9E57i1,305,305,1165
2023-02-06 21:00:00,9040006,9040279,OtVfDFmPU2PxlwL4xTwfnvCsTqt2,305,305,1182
2023-02-06 19:00:00,9040019,9040267,s3UqmWbjYNM9h24Q5JpYwXbgKDR2,305,305,1159
2023-02-05 12:00:00,9040024,9040137,rTDJFi27szZGs9JUq3rw3gdqLCq2,305,305,1171
2023-02-05 18:00:00,9040240,9040294,C3WF1jpA8WPYbNGtSztWyt34VEI2,305,305,1160
2023-02-05 05:00:00,9040267,9040165,mmxGJpGTZmbghWCEuFWq4jld2qE2,305,305,1165
2023-02-05 18:00:00,9040240,9040294,6vrMM3F5F2Mgwd4EWRSi10vwePl2,305,305,1182
2023-02-05 15:00:00,9040161,9040279,PIzCVvOg03bPWI10wkavNLzUUoS2,305,305,1162
2023-02-05 12:00:00,9040127,9040269,SpAn4sh85wUH4nZfSgAI2HsYgX02,305,305,1193
2023-02-05 02:00:00,9040247,9040151,tpHzHjXHfxRV9vQ6pXoor4fhOgb2,305,305,1199
2023-02-05 01:00:00,9040249,9040088,uip7yViokggCf04vDgDJH0a74603,305,305,1200
2023-02-05 00:00:00,9040237,9040268,3VvUHiDQPATcb6fNfqNXO8gtfOe2,305,305,1197
2023-01-20 00:00:00,9040258,9040081,GHfwtoiLZJYGUCksnTN2qvUzuKo2,305,305,1144
2023-02-08 16:00:00,9040231,9040234,pBL0lFkhA7aczPWhAEvdS6xdtAV2,305,305,1149
2023-02-08 12:00:00,9040178,9040002,wDmjEaZU0cXA9uR9JpsUX4f0ijT2,305,305,1142
2023-02-03 00:00:00,9040123,9040019,EOzcM6BalwYZsnEzQkuktw6XC2s1,305,305,1154
2023-02-03 00:00:00,9040001,9040230,5D1Gji4a8AT6l1LxA0Nt9x3spmn1,305,305,1196
2023-02-03 18:00:00,9040091,9040022,C2eSops3kDdFdITOtX7kdqiC8L93,305,305,1171
2023-02-03 18:00:00,9040125,9040064,AzKfvxhkY2VnaKKBJkPXaQSxGnI2,305,305,1197
2023-02-11 12:00:00,9040021,9040192,obVv9QY852yLpitye1kL,305,305,1151
2023-02-11 06:00:00,9040060,9040238,GlgUC11EFQRy1cI5KdJdt4jMcv92,305,305,1150
2023-02-11 15:00:00,9040034,9040269,DUqA7owfjxMHZRnobMxIPIsa1mw1,305,305,1181
2023-02-11 14:00:00,9040022,9040289,F4Sy7h554Mz5W1Z3M0kt,305,305,1169
2023-02-11 14:00:00,9040038,9040134,59j65CBPw0VUBsx2edUsuLHM1pD2,305,305,1196
2023-02-11 10:00:00,9040006,9040125,79X0t1YnlDaEiHiTol1gbPDvAwF2,305,305,1197
2023-02-11 02:00:00,9040270,9040263,68L675mEV0VadJXu7iptwrcqjEz2,305,305,1185
2023-02-11 09:00:00,9040142,9040142,q7i3yWXisaS7lLmUk8tdIKbS8N02,305,305,1159
2023-02-11 01:00:00,9040270,9040268,SdWOgMhpb6cNSDkBlL0PPp8jnsR2,305,305,1181
2023-02-11 14:00:00,9040038,9040134,g1VomQikhfb0lcnvHME8RsKAXwU2,305,305,1180
2023-02-11 14:00:00,9040256,9040194,usamVosycHURdmeKMBrzfIsLpYx1,305,305,1175
2023-02-02 16:00:00,9040040,9040118,VQjxQ9gJuRuvqAouxwDt,305,305,1165
2023-02-02 19:00:00,9040080,9040108,gaL3wm48g4aRjB7kHWNd,305,305,1148
2023-02-02 18:00:00,9040270,9040023,yOx3UsVxK8TLSCycuTQm7ms0oWb2,305,305,1176
2023-02-02 17:00:00,9040244,9040032,VEzFbw2XlLQ3T6Nnwu1USm2Ksg52,305,305,1173
2023-01-19 20:00:00,9040154,9040234,noULSFvSYtpK4o6Dt7Zs,305,305,1145
2023-01-19 20:00:00,9040154,9040234,SbkpNKK7rIefiICjunxq,305,305,1173
2023-01-19 02:00:00,9040233,9040165,dFxGB2PLxlg64koIiUxTwGTnfwd2,305,305,1152
2023-01-28 18:00:00,9040006,9040269,5eE2CRAztS3Cccf2lXz3,100,50,254
2023-01-28 16:00:00,9040127,9040033,S4JCOEA6gfhYi1SlCXVyMKEz0eh1,100,50,253
2023-01-28 07:00:00,9040024,9040045,qT4sPAEjUufxhWCYu7KrE6g83KI2,100,50,286
2023-01-28 13:00:00,9040090,9040075,8dmyddsgEsUGg6qKSlQlWlvBxtc2,100,50,294
2023-01-28 12:00:00,9040258,9040020,swVJWIbN2vfx7hCSp7T47oZzdzU2,100,50,298
2023-01-27 21:00:00,9040200,9040234,UZeH3iJOaihyR7MyaLvkidToXm72,100,50,264
2023-01-27 07:00:00,9040200,9040234,O28rg3MZubX8vAD18oBVPeyBRFR2,100,50,276
2023-01-27 08:00:00,9040078,9040048,96GUR8UferahjGLeP9aieNBcDKr2,100,50,296
2023-01-27 03:00:00,9040269,9040134,MdHoL2TuR6epuUNdmxgKnGQXpPW2,100,50,295
2023-01-26 17:00:00,9040023,9040137,rSXJr8xTYOchQChuPep3ak443Y72,100,50,256
2023-01-26 18:00:00,9040104,9040052,QXfcafkxgpPoX3RrLn2UPXAE0xo2,100,50,279
2023-01-26 22:00:00,9040234,9040200,O28rg3MZubX8vAD18oBVPeyBRFR2,100,50,252
2023-01-26 19:00:00,9040080,9040019,y4zMFO5ioBcOFyWnUCnKYBJ2xV33,100,50,245
2023-01-26 19:00:00,9040154,9040014,qw1q7WalxgQze0v54iCYRjytQSv1,100,50,291
2023-01-26 21:00:00,9040019,9040031,icUxXhvf1kR8LLnQtl7T28D0mvv1,100,50,283
2023-01-21 16:00:00,9040024,9040134,WirSLTLvKHGjSsXK7gqb,100,50,256
2023-01-21 14:00:00,9040008,9040071,yCetxLotIWYs2sC7oVWfOiOlNbJ2,100,50,284
2023-01-21 23:00:00,9040099,9040035,hgbpJWxi4qa6NmUzxZimo2izDNG3,100,50,255
2023-01-21 18:00:00,9040134,9040045,LOl8gcNGUWWZrQnaRAz3,100,50,291
2023-01-21 21:00:00,9040006,9040074,lyUg8RHWJkNOQ1quSp7X5Cvwgq63,100,50,295
2023-01-21 17:00:00,9040150,9040023,lLX5zt6gm0gLbwVLc1p3y0lR2YC3,100,50,290
2023-01-21 01:00:00,9040118,9040004,GQUTANAZ3IglxbP7IBHEvapejxT2,100,50,295
2023-01-21 16:00:00,9040027,9040057,YJBKBRVd5VMhrlHVfwxaZQfdj0N2,100,50,288
2023-01-29 03:00:00,9040240,9040128,TjtgE5ibuMYBakAvfErCsm4CMho2,100,50,268
2023-01-29 11:00:00,9040090,9040139,TjjlVrtfd4ha1XJYR9UguXoIkTi2,100,50,242
2023-01-29 05:00:00,9040052,9040045,qGTjiHbRq4ZqLeq5gL2cLJHbaRs2,100,50,284
2023-01-29 12:00:00,9040201,9040200,g2qsC7XnAzS66FKQ8S6bdQR9iwy1,100,50,271
2023-01-29 18:00:00,9040084,9040114,N6FgMeEMiCTrLM9aPKsQPTtH6eE2,100,50,280
2023-01-29 22:00:00,9040003,9040141,ZkUUwAolWDfxnvrWgYl7tWJDZY32,100,50,287
2023-01-29 22:00:00,9040139,9040276,7FoDtyu2YrXLtjf0FgRPC1gnJbC2,100,50,287
2023-01-23 14:00:00,9040247,9040005,mTpAwZ7phhdcmaob6fTviAzEteB2,100,50,267
2023-01-23 22:00:00,9040259,9040242,YCcbaiFM6rKTUGzQahzf,100,50,276
2023-01-23 17:00:00,9040045,9040118,qGTjiHbRq4ZqLeq5gL2cLJHbaRs2,100,50,280
2023-01-23 23:00:00,9040234,9040200,O28rg3MZubX8vAD18oBVPeyBRFR2,100,50,269
2023-01-23 08:00:00,9040139,9040090,TzOo28p7WkZuyecG6v0X3qLMuem1,100,50,295
2023-01-22 06:00:00,9040070,9040071,yCetxLotIWYs2sC7oVWfOiOlNbJ2,100,50,244
2023-01-22 17:00:00,9040034,9040034,0Uf8QtbqlxWkgvCkKWZm9PHSiRi1,100,50,282
2023-01-22 11:00:00,9040032,9040034,L4by1ngFnmNt0yVgmlWoyn5VG4z1,100,50,285
2023-01-22 08:00:00,9040090,9040139,21TE4Qt2wKRGADKsCdYuIYI6mVn2,100,50,270
2023-01-24 06:00:00,9040003,9040140,Hu06PbC9MJTZdjfAzZNkKbSwEKq1,100,50,268
2023-01-24 03:00:00,9040117,9040003,vler3yMi0JfldL31SC05wblAZ9O2,100,50,246
2023-01-24 04:00:00,9040233,9040087,eZ1ZGUbz2BaHwtnXtsiN,100,50,279
2023-01-24 15:00:00,9040099,9040013,tKphAbYRARjakQmOfR0k,100,50,269
2023-01-20 21:00:00,9040096,9040024,U3anDKt9UldfxKh3MtqQcdKzeFq1,100,50,269
2023-01-20 15:00:00,9040080,9040019,gaL3wm48g4aRjB7kHWNd,100,50,276
2023-01-20 20:00:00,9040065,9040070,nmol4quyElXqKPpD6vfIB67nUFE2,100,50,243
2023-01-20 16:00:00,9040090,9040139,zhOuQaYGWshaPghPu2fH3YVNc173,100,50,253
2023-01-20 19:00:00,9040120,9040224,Cdlm7Or5mAMgelWS9Ef4rA7DVLK2,100,50,291
2023-01-28 00:00:00,9040155,9040242,yVaADaHOOzMcrmxKqyLiEd4xnZE2,114,58,331
2023-01-28 12:00:00,9040134,9040024,V6GvFo15XcWzbwVa4UI0V20wNFX2,114,58,303
2023-01-28 10:00:00,9040020,9040258,swVJWIbN2vfx7hCSp7T47oZzdzU2,114,58,353
2023-01-28 20:00:00,9040007,9040166,avulC9EQT4NI14RPR9Pv1lt3kQ72,114,58,359
2023-01-27 22:00:00,9040104,9040052,VQjxQ9gJuRuvqAouxwDt,114,58,324
2023-01-27 20:00:00,9040086,9040224,cwpNSSgXNsOuLq48iIGimJDnKg82,114,58,301
2023-01-27 07:00:00,9040118,9040055,QXfcafkxgpPoX3RrLn2UPXAE0xo2,114,58,314
2023-01-27 16:00:00,9040139,9040090,zhOuQaYGWshaPghPu2fH3YVNc173,114,58,325
2023-01-27 21:00:00,9040270,9040001,cLlxiMYrH2YeFrws3yKMfQ6zheg1,114,58,360
2023-01-27 15:00:00,9040098,9040255,nQ7xOwm8bSXlWA3rCgbCRtNZiV43,114,58,359
2023-01-27 04:00:00,9040003,9040140,Hu06PbC9MJTZdjfAzZNkKbSwEKq1,114,58,332
2023-01-26 16:00:00,9040240,9040206,76PuLWEO4BNQHRVcWeog8KBopKf2,114,58,323
2023-01-26 20:00:00,9040203,9040126,2EljyVuQEaOnyKkd0NkUwBtTQTp2,114,58,305
2023-01-26 17:00:00,9040150,9040023,lLX5zt6gm0gLbwVLc1p3y0lR2YC3,114,58,318
2023-01-21 13:00:00,9040127,9040173,elp7BHkQgISd03IsS5Tbj5roM0A2,114,58,304
2023-01-21 21:00:00,9040006,9040074,VETs42jKRxbaU63q5KNvXjNqe2n1,114,58,319
2023-01-21 17:00:00,9040105,9040264,avulC9EQT4NI14RPR9Pv1lt3kQ72,114,58,303
2023-01-21 17:00:00,9040013,9040022,lyUg8RHWJkNOQ1quSp7X5Cvwgq63,114,58,358
2023-01-21 01:00:00,9040267,9040267,T7x4u1lUdutFIUX1gPk7,114,58,351
2023-01-21 07:00:00,9040172,9040216,T7pdmLo2gRYiR3bs4Y25jfHquom1,114,58,342
2023-01-29 18:00:00,9040173,9040146,q7i3yWXisaS7lLmUk8tdIKbS8N02,114,58,305
2023-01-29 06:00:00,9040101,9040009,RnbJKV3bC8hMCdN6v3Vxxi32lEk2,114,58,343
2023-01-29 19:00:00,9040270,9040204,SsnWYLULkFTamjCx4vai7H0C8AQ2,114,58,333
2023-01-29 06:00:00,9040057,9040135,zsG8ySXenHaWsFBJB5l00eMaAPA2,114,58,349
2023-01-29 19:00:00,9040023,9040150,r8ogX7N62GVfTWJ90adK68u9IoH2,114,58,341
2023-01-23 18:00:00,9040050,9040177,6LTuNEYhh6PWKDRjoccUImiAniu2,114,58,322
2023-01-23 16:00:00,9040187,9040278,TzOo28p7WkZuyecG6v0X3qLMuem1,114,58,326
2023-01-23 17:00:00,9040045,9040134,dHWn8KSZDjQStPWmuOWN,114,58,313
2023-01-23 13:00:00,9040116,9040115,3ykmX6vGFYUHF8j3xYTXB7m7d4v2,114,58,347
2023-01-23 16:00:00,9040170,9040188,TzOo28p7WkZuyecG6v0X3qLMuem1,114,58,358
2023-01-23 13:00:00,9040023,9040119,kB8psWjGt8N1U2D59dG9xAdSeuw2,114,58,324
